Sentence,Label
Job re-run once the issue was resolved.,1
Then issue was fixed and job was re-started.,1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
Self-lock occured.,1
job has been reprocessed after data fix,1
Manually executed the query in the tdata.,1
Job was canceled.,1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
tbload was released and job re-run successfully.,1
liaising with dev team,1
Then issue was fixed and job was re-started.,1
job has been rerun after data fix,1
"The job abended due to the BW Open Hub Issue, the open hub connection was reset with the help of source team.",1
Then the job was restarted and completed successfully.,1
CRM issue.,1
Job re-run once the issue was resolved.,1
file has been moved manually.,1
On re-run job completed successfully.,1
"On re-run, the job was completed successfully.",1
Source file not available.,1
Job re-run and completed once the file was available.,1
Job executed successfully at back end.,1
On re-run the job completed successfully.,1
Then issue was fixed and job was re-started,1
The job abended due to the brj environment issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Job completed successfully on re-run.,1
The job abended due to NULL value issues.,1
The issue was fixed and the job was restarted and completed successfully.,1
brj issue.,1
Source issue and job re-run once the issue was resolved.,1
On re-run job completed successfully.,1
On re-run job completed successfully.,1
MDL was slowly progressing due to parallel run with daily batches.,1
"tbload issue, job has been rerun",1
Self-lock occurred.,1
On re-run job completed successfully.,1
tbload was released and job re-run successfully.,1
Duplicate issue in source file.,1
Job re-run and completed successfully once the file is corrected,1
On re-run job completed successfully.,1
job has been rerun after data fix,1
Job was not triggering from brj.,1
Manually executed the job from back end.,1
The job abended as the stream  instance was active.,1
The process state was updated manually and the job was restarted and completed successfully.,1
tdata tbload issue.,1
Job re-run successfully after tbload release,1
Job executed successfully at back end.,1
Job executed successfully at back end.,1
"On re-run, the job was completed successfully.",1
Source file not available.,1
Job re-run and completed once the file was available.,1
job has been rerun,1
job has been rerun after data fix,1
tdata tbload issue.,1
Job re-run successfully after tbload release.,1
Then issue was fixed and job was re-started.,1
"failure to restart
Tried a command line run 
It got sucessful 
Marking the job as success inbrj
Hence closing the incident.",1
The job abended due to the brj and TODS server Unlink.,1
the job was restarted after some time and completed successfully.,1
Job executed successfully at back end.,1
"Time out issue , on rerun the job completed successfully.",1
We will catch up on another day.,1
The job abended due to brj environment issue.,1
The job was restarted after some time and it completed successfully.,1
Then issue was fixed and job was re-started.,1
The job got hanged and running for longer time.,1
Hence job has been aborted.,1
Collect stats has been manually run,1
Self-lock occurred.,1
Source file not available.,1
Job re-run and completed once the file was available.,1
on rerun the job completed successfully.,1
BW issue.,1
Job completed once by running manually.,1
Then issue was fixed and job was re-started.,1
On re-run job completed successfully.,1
Self-lock occurred.,1
Self-lock occured.,1
Batch is progressing correctly.,1
Full load job has been executed already.,1
Source team corrected the source file and on re-running job got completed successfully.,1
"self lock occurred , complete the job by running the script .",1
job re-ran successfully.,1
Job executed successfully at back end.,1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
Job has been decommissioned.,1
So the batches will be on held.,1
We have requested EMS to place the batch on request.,1
Self-lock occurred.,1
Then job was re-executed and completed successfully.,1
"login time out, job has been rerun",1
Stream has been closed manually,1
manually updated using tdata.,1
BW server issue.,1
"source file unavailaibilty, liaising with source team",1
Then issue was fixed and job was re-started.,1
liasing with TD DBA team,1
Source issue and job re-run once the issue was resolved.,1
"connectivity issue with the extractor, liasing with BW team",1
Self-lock occured.,1
The job abended due to source and target count mismatch.,1
The job was marked as success as the table was having all the data.,1
tdata tbload issue.,1
Job re-run successfully after tbload release,1
Manually collected stats.,1
tdata tbload issue.,1
Job re-run successfully after tbload release.,1
Then issue was fixed and job was re-started.,1
Job was completed successfully on re-run.,1
Self-lock occurred.,1
The job abended due to tbload issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Self-lock occurred.,1
The job abended as the stream instance was still active.,1
the process state was updated manually and the job was restarted and completed successfully.,1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
"self lock occuured , completed the job by running the script",1
Job executed successfully at back end.,1
On re-run job completed successfully.,1
Then issue fixed and job was re-started.,1
Source issue and job re-run once the issue was resolved.,1
and was re-started later,1
The job abended due to the database login time out issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
"This has completed successfully,wrongly raised due to brj issue.",1
Source issue and job re-run once the issue was resolved.,1
Source file issue.,1
BW server issue.,1
"tbload issue,job has been rerun",1
The job abended due to the duplicate issues.,1
The issue was fixed and the job was restarted and completed successfully.,1
On re-run job completed successfully.,1
self lock,1
Self-lock occurred.,1
Self-lock occurred.,1
job has been run after data fix,1
On re-run job completed successfully.,1
The job abended due to the brj environment issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Self-lock occurred.,1
On re-run job completed successfully.,1
Self-lock occurred.,1
On re-run job completed successfully.,1
Self-lock occurred.,1
Then issue was fixed and job was re-started.,1
"scheduler issue, job has been rerun",1
Acttioned accordingly.,1
The job abended due to the brj environment issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Previous batch was in R state.,1
Changed it to C and job re-ran successfully.,1
On re-run completed successfully.,1
Job Held due to backlogs in BRITE.,1
The job is triggered once the backlogs are cleared.,1
Then issue has been fixed and job was re-started.,1
THe job abended due to the database connection time out issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Job executed successfully at back end.,1
Source file not available.,1
Job re-run and completed once the file was available.,1
"The job abended due to the TODS connection issue, the issue was fixed and the job was restarted and completed successfully.",1
Self-lock occurred.,1
Self-lock occurred.,1
Self-lock occured.,1
files are manually moved and job has been reprocessed,1
Source issue and job re-run once the issue was resolved.,1
brj issue.,1
Job completed after the issue resolved.,1
The job abended due to the TODS session issue.,1
The job was restarted in another instance and it completed successfully.,1
We ran the manually and completed successfully.,1
Self-lock occured.,1
"brj issue , on rerun the job completed successfully",1
Self-lock occurred.,1
Job executed successfully at back end.,1
The Job abended as the stream was still active.,1
we have manually closed the stream and confirmed the job as success,1
The job abended due to the brj environment issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Self-lock occured.,1
"tbload issue, job has been rerun",1
The Job abended due to the Source File issue.,1
The issue was fixed by replacing the source file and the job was restarted and completed successfully.,1
"source file issue, files will be copied manually",1
Source file issue and job re-run once the issue was resolved.,1
Job got executed successfully on Re-run.,1
"source file issue, liasing with source team",1
will be rerun in tomorrow's batch,1
We re-executed the job after 1 hr and completed successfully.,1
will be run along with today's batch,1
On re-run job completed successfully.,1
"scheduler issue, job has been rerun",1
Self-lock occurred.,1
"tbload issue, liasing with TD DBA",1
"duplicate issue,liaising with dev team",1
Then issus was fixed and job was re-started.,1
Previous job were overrunning and hence deadline has reached,1
Liaising with dev team,1
Source issue and job re-run once the issue was resolved.,1
And on re-running job got completed successfully,1
THe job abended due to the database connection time out issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
self lock completed the job by running the script,1
"source file not available, liaising with source team",1
"On re-run, the job was completed successfully.",1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
Then issue was fixed and job was re-started.,1
Self-lock occurred.,1
Source file not available.,1
Job re-run and completed once the file was available.,1
Source file not available.,1
Job re-run and completed once the file was available.,1
Jobs are kept on hold due to file unavailability.,1
Previous job were overrunning and hence deadline has reached,1
Source file not available.,1
Source file issue and job re-run once the issue was resolved.,1
Job was kept on hold due to file unavailability.,1
"Connectivity issue with BW , on rerun the job completed successfully.",1
Job was not triggering from brj.,1
Manually executed the job from back end.,1
THe job abended due to the database connection time out issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
The job abended as the stream instance was active.,1
Manually closed the stream and marked the job as success.,1
BW Source system not responding.,1
Job executed again in back end & completed successfully.,1
Job got executed successfully on Re-run.,1
Self-lock occurred.,1
Then issue has been fixed and job was re-started.,1
job has been reprocessed after data fix,1
Source file issue.,1
Job re-run once the issue is resolved.,1
Failed due to lock issue and on re-run job was successful.,1
We ran the manually and completed successfully.,1
site file duplicate issue,1
The issue was fixed and the job was restarted and completed successfully.,1
Wrongly Raised.,1
the job got completed on that day.,1
Job didn't triggered from brj.,1
Manually ran the job at back end.,1
On re-run job completed successfully.,1
reraun was successful,1
"source file issue, liainsg with source team",1
Self-lock occurred.,1
Job executed successfully at back end.,1
Job executed successfully at back end.,1
"After providing the required space, the job was completed successfully.",1
Failed due to lock issue and released the job and job was successful.,1
Job executed successfully at back end.,1
"scheduler issue, job has been reprocessed",1
Then isuse has been fixed and job was re-started.,1
Source issue and job re-run once the issue was resolved.,1
Self-lock occurred.,1
tbload was released and job re-run successfully.,1
"On re-run, the job was completed successfully.",1
Then issue was fixed and job was re-started.,1
Job re-ran suceessfully.,1
rerun was successful after data fix,1
Jobs are kept on hold due to file unavailability.,1
Job got executed successfully on Re-run.,1
Self-lock occured.,1
file not available.,1
manually updated using tdata.,1
Self-lock occurred.,1
Source file not available.,1
Job re-run and completed once the file was available.,1
DB lock issue.,1
We have executed the script manullay to insert the records.,1
Self-lock occured.,1
The job got hanged and running for longer time.,1
Hence job has been aborted.,1
Source file not available.,1
Job re-run and completed once the file was available.,1
Then issue was fixed and job was re-started.,1
JOb was kept on hold as we didnt receive data on regular basis.,1
The job abended due to the duplicate data issue The issue was fixed and the job was restarted and completed successfully.,1
The job abended as the stream instance was still active.,1
The stream 21 was closed and the job was restarted and completed successfully.,1
job has been rerun,1
Source issue and job re-run once the issue was resolved.,1
The job abended due to data duplicate issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
rerun was successfull after data fix,1
Then issue was fixed and job was re-started.,1
"extraction issue, job has been reprocessed after the issue got resolved",1
Source issue and job re-run once the issue was resolved.,1
job has been rerun after data fix,1
rerun after data fix,1
Then issue fixe d and job was re-started.,1
Source file issue.,1
Job re-run and completed once the file was corrected.,1
Wrongly triggered.,1
On re-run job completed successfully.,1
Then issue fixed and job was re-started,1
Source file not available.,1
Job re-run and completed once the file was available.,1
Then issue was fixed and job was re-processed.,1
Then issue was fixed and job was re-processed.,1
Then issue was fixed and job was re-processed.,1
The job was restarted after the issue is fixed and it completed successfully.,1
On re-run job completed successfully.,1
server needs to be restarted,1
Then issue was fixed and job was re-started.,1
"Self lock occured , completed the batch by running the script",1
source file not available,1
Self-lock occurred.,1
"The job abended due to the source connection issue, the issue was fixed and the job was restarted and completed successfully.",1
Source file not available.,1
Job re-run and completed once the file was available.,1
Source file not available.,1
Job re-run and completed once the file was available,1
Wrongly triggered.,1
Source file not available.,1
Job re-run and completed once the file was available.,1
Job executed successfully at back end.,1
Source file not available.,1
Job re-run and completed once the file was available.,1
tbload was released and job re-run successfully.,1
Source issue and job re-run once the issue was resolved.,1
Source issue and job re-run once the issue was resolved.,1
JOb was kept on hold as we didnt receive data on regular basis.,1
"Self lock occurred , completed the job by running the script.",1
job has been rerun after data fix,1
"Duplicate issue, liaising with devteam",1
"brj issue , on rerun the job completed successfully.",1
job has been reun after data fix,1
files have been moved manaully.,1
We have set the batch for next day run.,1
Schedule released and completed successfully.,1
tbload was released and job re-run successfully.,1
Source file issue and job re-run once the issue was resolved.,1
"in warranty support,liaising with development team",1
Source issue and job re-run once the issue was resolved.,1
tbload was released and job re-run successfully.,1
tbload was released and job re-run successfully.,1
tbload was released and job re-run successfully.,1
"source file issue, liasing with source team",1
Time out issue,1
"Connectivity issue with BW , on rerun the job completed successfully.",1
"Self lock occurred , completed the job my running the script",1
Then isuse has been fixed and job was re-started.,1
The Job abended as the source db was not available.,1
The job was restarted and it completed successfully.,1
Time out issue,1
And on re-running job got completed successfully,1
Job got executed successfully on Re-run.,1
"Once file was available, job was successful on re-run.",1
On re-run job completed successfully.,1
Self-lock occurred.,1
Jobs are kept on hold due to file unavailability.,1
Wrongly triggered from Console.,1
Then issue was fixed and job was re-started.,1
Source file not available.,1
Job re-run and completed once the file was available.,1
"time out issue, job has been rerun",1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
"brj issue , on rerun the job completed successfully",1
files are extracted manually,1
"source file issue, liasing with source team",1
Then issue was fixed and job was re-started.,1
"scheduler issue, job has been reprocessed",1
Job got executed successfully after the re-run.,1
brj connection issue.On re-run job completed successfully.,1
Job executed successfully at back end.,1
Then issue was fixed and job was re-started.,1
The process state was updated manually and confirmed the job as success.,1
The job abended due to the brj environment issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Then issue was fixed and job was re-started.,1
Duplicate issue in source file.,1
Job re-run and completed successfully once the file is corrected,1
The job abended due to the brj environment issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
self lock completed the job by running the script,1
Self-lock occured.,1
"extraction issue, job has been rerun after the issue was solved",1
On re-run job completed successfully.,1
"TODS server issue,liasing with admin team",1
Job was not triggering from brj.,1
Manually executed the job from back end.,1
Job was kept on hold due to file unavailability.,1
Job completed successfully at back end.,1
"scheduler issue, job has been reprocessed",1
The job was wrongly triggered from brj,1
job has been reprocessed,1
Self-lock occurred.,1
Self-lock occured.,1
The job abended as the source file is not available.,1
Hence confirmed the job as success.,1
On re-run job completed successfully.,1
Then issue was fixed and job was re-started.,1
files are moved manually,1
Source connection issue.The has been resolve and the job completed successfully after re-run.,1
Source file not available.,1
Job re-run and completed once the file was available.,1
rerun was successfull after datafix,1
"tbload issue, successful on rerun",1
Self-lock occured.,1
The job abended as the source file is not available.,1
Hence confirmed the job as success.,1
Job executed successfully at back end.,1
On re-run job completed successfully.,1
The job abended due to duplicate data issue.,1
the issue was fixed and the job was restarted and completed successfully.,1
The job abended due to the login time out issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Jobs are kept on hold due to file unavailability.,1
Then issue was fixed and job was re-started.,1
Job was marked as completed.,1
Then issue was fixed and job was re-started.,1
TODS server restarted.,1
"tbload issue, job has been reprocessed",1
Self-lock occurred.,1
brj schedules are having issues.,1
Jobs completed at backend.,1
tbload was released and job re-run successfully.,1
Source issue.,1
The job abended due to the session hang issue at TODS server; The issue was fixed and the job was restarted and completed successfully.,1
Self-lock occured.,1
Need to liase with TD team,1
Self-lock occured.,1
We re-executed the job after 1 hr and completed successfully.,1
Job completed successfully on re-run.,1
The job abended due to the duplicate issues.,1
The issue was fixed and the job was restarted and completed successfully.,1
The Job Abended as the source file is not received.,1
Job is on HOLD due to the dependency of other applications.,1
tbload was released and job re-run successfully.,1
Self-lock occured.,1
laising with dev team.,1
Self-lock occurred.,1
incorrect deadlines.,1
manually updated using tdata.,1
The job due to the source file issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
"tbload issue, job has been rerun",1
The update script was manually executed and the job was marked as completed in Redwood.,1
job has been reprocessed after data fix,1
Self-lock occurred.,1
Duplicates in customer source file.,1
Source team corrected the file and job processed successfully.,1
The job was restarted after the issue is fixed and it completed successfully.,1
Self-lock occurred.,1
"tbload issue, successful on rerun",1
Job was executed sucessfully on the rerun,1
BW issue.,1
Job completed once by running manually.,1
Job executed successfully at back end.,1
On re-run job completed successfully.,1
On re-run job completed successfully.,1
Released lock on the table and re-run the job and job was successful on re-run.,1
rerun was successful after data fix,1
tbload was released and job re-run successfully.,1
liasing with dev team,1
The job abended due to duplicate data issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
will be run along with today's batch,1
Job executed successfully at back end.,1
liaising with dev team,1
manually updated using tdata.,1
Self-lock occured.,1
Job was canceled.,1
The job was restarted after the issue is fixed and it completed successfully.,1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
Then issue was fixed and job was re-started.,1
The job abended due to the TODS session issue.,1
The job was restarted after the session was released and it completed successfully.,1
Self-lock occurred.,1
On re-run job completed successfully.,1
Job has been disabled as it was wrongly triggered (We have kept the schedule in On request),1
"self lock occurred , completed the job by running the script",1
Self-lock occured.,1
Self-lock occurred.,1
"tbload issue, job will be rerun after releasing the tbload",1
Then issue was fixed and job was re-started.,1
Self-lock occurred.,1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed,1
released  tbload and reexecuted  to completed successfully.,1
"On re-run, the job was completed successfully.",1
Jobs are kept on hold due to file unavailability.,1
Self-lock occurred.,1
self lock,1
On re-run job completed successfully.,1
job  has been reprocessed after data fix,1
Time out issue,1
Job was completed successfully after the rerun,1
Job executed successfully at back end.,1
Job executed successfully at back end.,1
On re-run job completed successfully.,1
Self-lock occurred.,1
"tbload issue, job has been reprocessed",1
Source count issue and it is corrected and the job is completed.,1
On re-run job completed successfully.,1
On re-run job completed successfully.,1
Wrongly triggered.,1
Self-lock occurred.,1
Login time-out issue.,1
Job re-run.,1
Source issue and job re-run once the issue was resolved.,1
brj issue.,1
The job abended due to the Open hub connection issue with BW source system.,1
We have restarted once the connection has been reset and it completed successfully.,1
tdata tbload issue.,1
Job re-run successfully after tbload release.,1
The Job Abended as the source file is not received.,1
"TODS server issue, job will be rerun after the restart of the server.",1
Then issue was fixed and job was re-started.,1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
Job executed successfully at back end.,1
job has been rerun on the following day,1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
Source BW Open Hub Issue.,1
Have informed source team to fix & after that Job executed successfully.,1
Self-lock occurred.,1
"scheduler issue, job has been reprocessed",1
"Due to huge volume, the TODS job got locked .i.e.",1
"duplicate issue, completed after data fix",1
The job abended due to the brj Connectivity Issue.,1
The job was restarted and completed successfully,1
tbload was released and job re-run successfully.,1
The job abended due to the duplicate data issue.,1
Liaising with development team as it is under warranty support.,1
Connectivity issue.,1
On re-run completed successfully.,1
Source issue.,1
Hence job put on HOLD.,1
Self-lock occurred.,1
job has been rerun after data fix,1
Job executed successfully at back end.,1
Wrongly triggered.,1
"scheduler issue, manaully ran and completed",1
On re-run job completed successfully.,1
"tbload issue, job has been rerun",1
liainsfg with TD/TODS team,1
Job executed successfully at back end.,1
source file not available,1
"TODS server issue, job will be rerun after the restart of the server.",1
The Job abended due to database login timeout.,1
The issue was fixed and the job was restarted and completed successfully.,1
Self-lock occurred.,1
Job completed by running the query manually.,1
Then issue was fixed and job was re-started.,1
job has been reprocssed after data fix,1
Self-lock occurred.,1
Source issue and job re-run once the issue was resolved.,1
"Lock issue , tbload release was success.",1
Self-lock occurred.,1
tbload was released and job re-run successfully.,1
The Job Abended as the source file is not received.,1
"Due to huge volume, the TODS job got locked .i.e.",1
Self-lock occured.,1
On re-run job completed successfully.,1
Wrongly triggered.,1
Self-lock occured.,1
On re-run job completed successfully.,1
Job was not triggering from brj.,1
Manually executed the job from back end.,1
will be run in next day's batch,1
brj issue.,1
Job re-run once the issue was fixed.,1
Self-lock occurred.,1
"tbload issue, job has been rerun after releasing the tbload",1
"On re-run, the job was completed successfully.",1
The Job Abended as the source file is not received.,1
tbload was released and job re-run successfully.,1
The job was wrongly triggered from brj,1
rerun was successful,1
Then issue fixe d and job was re-started.,1
"login time out,job has been rerun",1
And on re-running job got completed successfully,1
job has been reprocessed after script name change,1
brj issue.,1
Job re-run once the issue was fixed.,1
files are moved manually.,1
Job executed successfully at back end.,1
Then issue fixe d and job was re-started.,1
Duplicates were removed from the source file and the job was execute successfully.,1
Duplicate issue.,1
They were removed and jon re-run successfully.,1
brj issue.On re-run job completed successfully.,1
Then issue was fixed and job was re-started.,1
On re-run job completed successfully.,1
Self-lock occured.,1
Connection issue.,1
Job completed already.,1
TODS issue.,1
Job run manually and completed.,1
On re-run job completed successfully.,1
"tbload issue, successful on rerun",1
job will be run along with today's batch,1
Then issue was fixed and job was re-started.,1
Job has been disabled as it was wrongly triggered,1
The job completed after re-running the job.,1
Source file not available.,1
Job re-run and completed once the file was available,1
THe job abended due to the database connection time out issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
tbload was released and job re-run successfully.,1
On re-run job was successful.,1
Failed due to lock issue and on re-run job was successful.,1
The schedule was on hold as it's source feed was not received.,1
This schedule will be used based on the availability of source data.,1
Then issue was fixed and job was re-started.,1
"Schedueler issue, job has been reprocessed",1
"login time out, job has been rerun",1
will be run in tomorrow's batch,1
"self lock occurred , complete the job by running the script .",1
"extraction issue, job has been rerun after the issue was solved",1
"reraun was successful, after data fix",1
brj issue.,1
Job completed after the issue resolved.,1
"Source file not available , contacted the source team.",1
job has been rerun after data fix,1
"source file unavailability, liaising with source team",1
Job completed at back end.,1
The job abended as the source file arrived late.,1
The job was restarted once the source file was placed and it completed successfully.,1
Failed due to lock issue and on re-run job was successful.,1
Job executed successfully at back end.,1
"reraun was successful, after data fix",1
Self-lock occured.,1
The job abended due to the brj environment issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Then issue was fixed and job was re-started.,1
Then issue was fixed and job was re-started.,1
"Source file not available , contacted the source team.",1
"Connectivity issue with BW , on rerun the job completed successfully.",1
Job got completed successfully on re-run,1
Self-lock occured.,1
The job abended due to the invalid data field issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Self-lock occurred.,1
Self-lock occured.,1
Job got executed successfully on Re-run.,1
"brj issue , on rerun the job completed successfully.",1
tbload was released and job re-run successfully.,1
batch will be run along with today's batch,1
Hence the job was trigfered from backend console.,1
rerun was successfull after datafix,1
collects stats are run manually in order to let other QAS to run,1
"brj issue , on rerun the job completed successfully",1
Data issue -- duplicate issue,1
rerun was successful after data fix,1
Self-lock occurred.,1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
The job abended due to the brj environment issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Then issue was fixed and job was re-started.,1
Job executed successfully at back end.,1
Duplicate issue.,1
Job compelted on re-run,1
rerun was successful,1
On re-run job completed successfully.,1
"This has completed successfully,wrongly raised due to brj issue.",1
"login time out, job has been rerun",1
"Connectivity issue with BW , on rerun the job completed successfully.",1
"Due to data issue, the job was held.",1
"Source file not available , contacted the source team.",1
The job was tbloaded and the job was restarted and completed successfully after releasing the tbload.,1
Self-lock occurred.,1
"On re-running after some time, the job was completed successfully.",1
Self-lock occured.,1
"Lock issue , tbload release was success.",1
"need to restart the cluster server, after which house keeping will be done.",1
The job abended as the stream instance was still active.,1
The stream 21 was closed and the job was restarted and completed successfully.,1
"Time out issue , on rerun the job completed successfully.",1
On re-run job completed successfully.,1
The jobs have been triggered from the backend in order manage queue effectiveness,1
Job got executed successfully on Re-run.,1
Job executed successfully at back end.,1
Wrongly triggered.,1
Self-lock occurred.,1
Self-lock occurred.,1
liaising with dev team,1
Source issue and job re-run once the issue was resolved.,1
Self-lock occurred.,1
Self-lock occured.,1
TODS issue.,1
Job run manually and completed.,1
On re-run job completed successfully.,1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
"TODS server issue, job is progressing in back end",1
job has been rerun after data fix,1
On re-run job completed successfully.,1
Job executed successfully at back end.,1
"The job abended due to source connectivity issue, Liaising with the dev team.",1
Job was executed successfully after removing the duplicates from the source file,1
On re-run job completed successfully.,1
Self-lock occurred.,1
"Self lock occurred , completed the job by running the script.",1
reraun was successful,1
Source issue and job re-run once the issue was resolved.,1
On re-run job completed successfully.,1
Job has been disabled as it was wrongly triggered (We have kept the schedule in On request),1
Job executed successfully at back end.,1
"On re-run, the job was completed successfully.",1
"On changing the correct date, the job was completed successfully.",1
The job abended due to data base connection timeout issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
We re-executed the job after 1 hr and completed successfully.,1
Wrongly triggered.,1
Self-lock occured.,1
"in warranty support, liasing with EMs/dev team",1
On re-run job completed successfully.,1
"Self lock occured , completed the batch by running the script",1
Self-lock occurred.,1
On re-run job completed successfully.,1
Previous jobs were overrunning and hence deadline reached.,1
On re-run job completed successfully.,1
job has been reprocessed after data fix,1
Source issue and job re-run once the issue was resolved.,1
rerun was successful after data fix,1
tdata tbload issue.,1
Job re-run successfully after tbload release.,1
Self-lock occurred.,1
"issue with the job scheduler,job has been run manaully",1
Job was not executed and kept on hold due to slow performance in teradtaa,1
Job executed successfully at back end.,1
Job was not triggering from brj.,1
Manually executed the job from back end.,1
Then issue was fixed and job was re-started.,1
issue with source side,1
liaising with Dev team,1
Jobs are kept on hold due to file unavailability.,1
Self-lock occurred.,1
Wrongly triggered,1
On re-run job completed successfully.,1
Self-lock occurred.,1
Job executed successfully at back end.,1
Job was not triggering from brj first time.,1
Re-run was successful.,1
tbload was released and job re-run successfully.,1
tbload was released and job re-run successfully.,1
Source issue and job re-run once the issue was resolved.,1
On re-run job completed successfully.,1
Job executed successfully at back end.,1
Job is under development.,1
Liaising with dev team to fix the issue.,1
Job executed successfully at back end.,1
Job completed successfully on re-run.,1
Source issue.,1
The job abended due to TODS session issue.,1
The job was restarted from another instance and it completed successfully.,1
The job abended due to TODS session issue.,1
The issue was fixed and the job ws restarted and completed successfully.,1
Hence stream has been manually closed and marked as success.,1
Job was completed successfully on rerun.,1
Source file issue and job re-run once the issue was resolved.,1
Jobs are kept on hold due to file unavailability.,1
tbload was released and job re-run successfully.,1
rerun was successful after data fix,1
The job abended due to the brj Connectivity Issue.,1
The job was restarted and completed successfully,1
The job abended due to the time out issue.,1
The backlog was covered in the next day's run.,1
Then issue was fixed and job was re-started.,1
"tbload issue, job has been rerun",1
The job abended as the source file arrived late.,1
The job was restarted once the source file was placed and it completed successfully.,1
stream has been closed manually,1
THe job abended due to the database connection time out issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Source file not available.,1
Job re-run and completed once the file was available.,1
The job abended as the source file is not available.,1
Hence confirmed the job as success.,1
"Schedueler issue, job has been reprocessed",1
The Job abended as the source db was not available.,1
The job was restarted and it completed successfully.,1
source file issue,1
"Manually executed the query in tdata, Job completed successfully.",1
job will be run along with next day's load,1
"tbload issue, job has been rerun after releasing tbload",1
Failed due to source to arrival job was not completed and the job was success once the source to arrival got completed.,1
And on re-running job got completed successfully,1
On re-run job completed successfully.,1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
"tbload issue, job has been re run",1
"On re-run, the job was completed successfully.",1
"source file issue,liasing with source team.",1
The job abended due to the data base login Timeout.,1
the issue was fixed and the job was restarted and completed successfully.,1
On re-run job completed successfully.,1
"source file not available, has been rerun after the files are placed",1
Job got executed successfully on Re-run.,1
Self-lock occurred.,1
Job executed successfully at back end.,1
"self lock occuured , completed the job by running the script",1
The job abended due to the brj environment issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Then issue was fixed and job was re-started.,1
"scheduler issue, job has been rerun",1
New schedule.,1
informed dev team to look into the issue.,1
Job executed successfully at back end.,1
The job is on hold as the data was not received from source.,1
Self-lock occured.,1
"source file not available, liasing with HDP team",1
reraun was successful,1
Self-lock occurred.,1
Batch completed successfully.,1
On re-run job completed successfully.,1
And on re-running job got completed successfully,1
Job executed successfully at back end.,1
Job completed successfully on re-run.,1
Previous jobs were overrunning and hence deadline reached.,1
TODS server issue.,1
Job completed once the issue is resolved.,1
"duplicate issue in file ,on rerun the job completed successfully.after receiving the updated file",1
The job abended as the stream instance was active.,1
Manually closed the stream and marked the job as success.,1
The job abended as the stream instance was still active.,1
The job was confirmed as success.,1
rerun was successfull after datafix,1
manually updated using tdata.,1
Self-lock occured.,1
On re-run job completed successfully.,1
Source file issue and job re-run once the issue was resolved.,1
Job re-run successfully.,1
Self-lock occurred.,1
Then issue was fixed and job was re-started.,1
On re-run job completed successfully.,1
On re-run job completed successfully.,1
"Self lock occurred , completed the job by running the script.",1
job has been reprocessed after data fix,1
Source file not available.,1
Job re-run and completed once the file was available.,1
On re-run job completed successfully,1
The job abended due to the brj environment issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
On re-run job completed successfully.,1
"duplicate issue, liasing with dev team",1
Self-lock occurred.,1
"The job abended due to the BW Open Hub Issue, the open hub connection was reset with the help of source team.",1
Then the job was restarted and completed successfully.,1
Self-lock occurred.,1
Self-lock occurred.,1
Job executed successfully at back end.,1
Self-lock occured.,1
re-executed the job and completed successfully.,1
Then issue was fixed and job was re-started.,1
Job Abended as its dependent source job is not completed.,1
